N,P,K,Temperature,Humidity,pH,Rainfall,Crop
0.1928571428571428,0.4142857142857143,0.07,0.3474458293879474,0.0808557012524364,0.3199597730160893,133.1914419,kidneybeans
0.1571428571428571,0.3928571428571428,0.095,0.2856998500784579,0.0698713869503661,0.3306066184184479,104.2570723,kidneybeans
0.0214285714285714,0.4785714285714285,0.095,0.794466379212877,0.5094362757881338,0.3929583954263845,122.6539694,pigeonpeas
0.2857142857142857,0.3857142857142857,0.09,0.805340280955591,0.5654639896995184,0.2743762833088191,163.7266551,pigeonpeas
0.2357142857142857,0.4857142857142857,0.09,0.5856481177714421,0.5264770922606005,0.3858335640355511,103.3301803,pigeonpeas
0.1928571428571428,0.3714285714285714,0.095,0.5311268501604889,0.3394612408864642,0.4023288151620042,142.3303677,pigeonpeas
0.0714285714285714,0.5285714285714286,0.065,0.3511838583458002,0.4807509952523567,0.3296838963755092,184.6226709,pigeonpeas
0.2142857142857142,0.5,0.1,0.6171363952825635,0.3277321714167523,0.4574159639376589,149.299952,pigeonpeas
0.2857142857142857,0.4642857142857143,0.075,0.6592754020672648,0.3589879231279667,0.3294908591013105,147.0361442,pigeonpeas
0.2714285714285714,0.3571428571428571,0.07,0.6988893684276556,0.2796632613835357,0.3669901777063795,198.8298806,pigeonpeas
0.25,0.3785714285714285,0.075,0.5899517379133722,0.5741621290158734,0.3509846697001584,90.05422663,pigeonpeas
0.2714285714285714,0.4,0.0799999999999999,0.6154429563244748,0.6197665677962275,0.1853349368105792,127.7767134,pigeonpeas
0.2357142857142857,0.3785714285714285,0.095,0.7641999709128755,0.6357632597408187,0.2744415279309306,108.6333046,pigeonpeas
0.1142857142857142,0.3642857142857142,0.06,0.7166328795871179,0.3006699829656014,0.6128281770046113,176.6165894,pigeonpeas
0.2214285714285714,0.4785714285714285,0.06,0.5700497440513126,0.4107867225848672,0.3620772723573557,96.36222901,pigeonpeas
0.1142857142857142,0.5357142857142857,0.075,0.6431752963195255,0.4947941274004721,0.5963245426490784,122.0146733,pigeonpeas
0.1928571428571428,0.4785714285714285,0.06,0.578330671586553,0.5013146121895091,0.4421504522881084,120.7435664,pigeonpeas
0.2857142857142857,0.4071428571428571,0.07,0.5307434998117704,0.2318996948948956,0.1855265326365367,96.51524028,pigeonpeas
0.1285714285714285,0.3785714285714285,0.055,0.3629976837837634,0.2862937360005828,0.2267235429433112,180.382234,pigeonpeas
0.0214285714285714,0.45,0.055,0.2724097340168327,0.2384369095698496,0.2270697821077166,107.4721605,pigeonpeas
0.1857142857142857,0.4428571428571428,0.095,0.807816811227418,0.2739248528870667,0.3324958444924246,161.4812963,pigeonpeas
0.1142857142857142,0.4642857142857143,0.075,0.4585103151802501,0.3017391199065354,0.3272989926569364,121.5639121,pigeonpeas
0.1714285714285714,0.4142857142857143,0.07,0.3019318339886535,0.4865626286566022,0.1830111656443805,194.5921148,pigeonpeas
0.0642857142857142,0.5071428571428571,0.1,0.5755366211514025,0.4183806953800325,0.3428684127283418,179.2155874,pigeonpeas
0.1142857142857142,0.3571428571428571,0.07,0.3075329266053113,0.3841853612706147,0.4523543364004498,192.4372194,pigeonpeas
0.1999999999999999,0.5,0.0799999999999999,0.4576356758999751,0.4233148297905968,0.3892105962530106,114.2821387,pigeonpeas
0.1142857142857142,0.4714285714285714,0.095,0.2727581937962703,0.2817386164759622,0.2241899985252657,139.6483317,pigeonpeas
0.1714285714285714,0.4642857142857143,0.0799999999999999,0.2961741592069973,0.3629718088841199,0.3129626520110664,132.7748215,pigeonpeas
0.2714285714285714,0.4785714285714285,0.0799999999999999,0.5569178483267848,0.410435373049719,0.3728187698543049,186.5008581,pigeonpeas
0.0642857142857142,0.4357142857142857,0.0799999999999999,0.6109772483934331,0.23184961734132,0.3444822680697929,157.0858232,pigeonpeas
0.2428571428571428,0.3642857142857142,0.06,0.7055133384001727,0.2469681896947118,0.1622698086003814,139.6702541,pigeonpeas
0.0071428571428571,0.5071428571428571,0.07,0.4407442457970083,0.3783011831661356,0.4921633819653075,177.3377996,pigeonpeas
0.0428571428571428,0.4571428571428571,0.07,0.5182417838433547,0.3200759620228008,0.1937964728107086,94.46748008,pigeonpeas
0.1857142857142857,0.4857142857142857,0.0799999999999999,0.6458005992464815,0.5099661172186319,0.2241735163445245,161.7820226,pigeonpeas
0.1928571428571428,0.4,0.065,0.7024841053902304,0.6161619765448622,0.2739318841473552,108.5090168,pigeonpeas
0.1928571428571428,0.4714285714285714,0.09,0.4197472511040685,0.3759643666063559,0.5605996423190427,150.8712202,pigeonpeas
0.2571428571428571,0.4,0.0799999999999999,0.7378105653225443,0.2891453581495225,0.328482849634208,168.5948318,pigeonpeas
0.1214285714285714,0.4857142857142857,0.065,0.3063272066892918,0.2362566492328769,0.330869180027305,197.3752649,pigeonpeas
0.1857142857142857,0.4785714285714285,0.0849999999999999,0.5722346705072728,0.2720349735118364,0.1819794168357187,91.72084869,pigeonpeas
0.1214285714285714,0.4214285714285714,0.055,0.6356392512904953,0.2098728117816081,0.5687173975012763,180.716828,pigeonpeas
0.0999999999999999,0.4928571428571429,0.07,0.2746618832049029,0.2632681209850009,0.4852332202666454,93.12330644,pigeonpeas
0.2785714285714286,0.3928571428571428,0.0499999999999999,0.7537456641841735,0.1951477615977246,0.2331638263811091,116.9106908,pigeonpeas
0.0428571428571428,0.4357142857142857,0.0499999999999999,0.7491019682376503,0.1883073436230564,0.4418202454058834,159.2649827,pigeonpeas
0.0571428571428571,0.3857142857142857,0.065,0.5933906293001546,0.2503654306828606,0.4217604056812675,187.8961851,pigeonpeas
0.0142857142857142,0.4428571428571428,0.065,0.7372684924820299,0.3881272926514224,0.3758611580980281,129.0064612,pigeonpeas
0.0071428571428571,0.5071428571428571,0.06,0.5626609683697172,0.4414416122455332,0.3900209665108237,147.0414824,pigeonpeas
0.1142857142857142,0.4857142857142857,0.07,0.2752032008047509,0.2396926163227398,0.1834004462448807,163.2747473,pigeonpeas
0.1642857142857142,0.5,0.1,0.6384370440694037,0.3842622831664642,0.5555567151973047,91.31256412,pigeonpeas
0.2285714285714285,0.4642857142857143,0.075,0.3462787851398526,0.3731812158448411,0.4205207760561508,195.5697875,pigeonpeas
0.1999999999999999,0.3857142857142857,0.0849999999999999,0.6335873275365703,0.4495959617355529,0.5516138881857566,170.9919828,pigeonpeas
0.0357142857142857,0.4071428571428571,0.09,0.5483286308054683,0.6088916889839329,0.1893322032586472,145.3728801,pigeonpeas
0.2571428571428571,0.4428571428571428,0.1,0.7783711076366828,0.2597850135642903,0.4530570787302712,136.0456753,pigeonpeas
0.0071428571428571,0.4357142857142857,0.09,0.3075337928939023,0.4977644033620605,0.2019819284733582,173.1686574,pigeonpeas
0.1714285714285714,0.4857142857142857,0.075,0.3102365481615384,0.2106444377719064,0.1716772682217103,176.4134092,pigeonpeas
0.1214285714285714,0.4428571428571428,0.065,0.64257438185229,0.4924027061915365,0.3276279608796253,129.2028653,pigeonpeas
0.0357142857142857,0.3571428571428571,0.065,0.7082702293876421,0.366895871722549,0.593646152199651,126.6738117,pigeonpeas
0.0357142857142857,0.3642857142857142,0.095,0.4585799207081403,0.3587457316801694,0.2361248573204175,188.4928637,pigeonpeas
0.2642857142857143,0.5142857142857142,0.06,0.7857725470858805,0.2063307838759553,0.3285006714022995,191.0658531,pigeonpeas
0.0928571428571428,0.4857142857142857,0.075,0.622055869137479,0.2476653031540368,0.2934228312626959,162.5927723,pigeonpeas
0.0428571428571428,0.4142857142857143,0.09,0.493277402325326,0.4163253647064385,0.3735176029030941,160.3337447,pigeonpeas
0.1142857142857142,0.5142857142857142,0.0849999999999999,0.6501904209856109,0.2494232950578103,0.4773399416059596,100.546816,pigeonpeas
0.1785714285714285,0.4214285714285714,0.075,0.6980108433308516,0.2123295735101505,0.2026369921305865,105.0380275,pigeonpeas
0.2428571428571428,0.5,0.095,0.4211371590678943,0.4319936778564279,0.1952130111654142,192.3023991,pigeonpeas
0.1428571428571428,0.5142857142857142,0.09,0.7474016540643769,0.2867326218655623,0.2605646980928663,148.2502786,pigeonpeas
0.25,0.5357142857142857,0.1,0.552858416832426,0.3578372360568717,0.2163455330031264,197.1144011,pigeonpeas
0.0999999999999999,0.5,0.095,0.4511330133030947,0.5025837689937632,0.4558714550242109,118.3606557,pigeonpeas
0.2571428571428571,0.5357142857142857,0.0799999999999999,0.7122568473029517,0.3984523152966409,0.5538332069955554,100.4673278,pigeonpeas
0.0499999999999999,0.5142857142857142,0.065,0.3366861385706727,0.539998781809067,0.4900466445372848,191.0895109,pigeonpeas
0.2071428571428571,0.5214285714285715,0.1,0.3194921232459492,0.5257993576587046,0.3853766394057851,195.787103,pigeonpeas
0.2142857142857142,0.3928571428571428,0.0799999999999999,0.5753545401447108,0.5626449180070642,0.3037350186951654,182.2688175,pigeonpeas
0.1428571428571428,0.4928571428571429,0.055,0.7810044232309521,0.342453192732875,0.1951278150272705,159.8938645,pigeonpeas
0.1357142857142857,0.3714285714285714,0.09,0.4260497981669462,0.3853062433293204,0.5968048635591436,141.1250722,pigeonpeas
0.0214285714285714,0.3928571428571428,0.07,0.4855439858225109,0.3086798347225623,0.2046604372680344,100.7791633,pigeonpeas
0.0357142857142857,0.5142857142857142,0.07,0.6387400645875476,0.6116185686986323,0.4256851695688421,175.9303271,pigeonpeas
0.0357142857142857,0.45,0.075,0.28419666146664,0.5491334122072339,0.2326917053505197,139.8710041,pigeonpeas
0.2642857142857143,0.4857142857142857,0.0799999999999999,0.5933280094614828,0.5740188086682944,0.3196522696045925,189.5208915,pigeonpeas
0.0642857142857142,0.3857142857142857,0.095,0.3331295122802505,0.2929696994824877,0.1932402408103679,137.2279662,pigeonpeas
0.1428571428571428,0.4785714285714285,0.0499999999999999,0.779874471572227,0.487090944607073,0.5923117490244387,134.8596466,pigeonpeas
0.2214285714285714,0.3642857142857142,0.09,0.649724697754059,0.2465650295990837,0.3354526534144387,174.5723999,pigeonpeas
0.0,0.4642857142857143,0.0799999999999999,0.7883777767374502,0.4872877203318626,0.1815899357792059,101.6073988,pigeonpeas
0.15,0.4928571428571429,0.0499999999999999,0.5929813560042319,0.6164913565779037,0.4614235848951933,153.2504506,pigeonpeas
0.0928571428571428,0.4428571428571428,0.065,0.6240959268324081,0.2391151990932482,0.2923657343324494,177.5764304,pigeonpeas
0.1928571428571428,0.4928571428571429,0.075,0.45535967637235,0.5332081993316113,0.366242171040349,91.95792434,pigeonpeas
0.2071428571428571,0.4785714285714285,0.095,0.4117215386727394,0.2615425499354869,0.5377064094164463,162.5931264,pigeonpeas
0.0357142857142857,0.45,0.075,0.2932046840408914,0.2198794695331192,0.406963712747774,155.3705624,pigeonpeas
0.2785714285714286,0.3714285714285714,0.07,0.5881844523722833,0.3694940092986646,0.4536302732904251,165.4113371,pigeonpeas
0.1571428571428571,0.4071428571428571,0.055,0.7408895457941469,0.4673774215671417,0.205927545229215,180.9009998,pigeonpeas
0.1285714285714285,0.3571428571428571,0.09,0.3780021961580784,0.4905523318145671,0.5413350170402602,136.8274312,pigeonpeas
0.2785714285714286,0.5142857142857142,0.0799999999999999,0.4066612219027464,0.5364219328999185,0.1708791561056776,159.689339,pigeonpeas
0.0928571428571428,0.5,0.075,0.6236545913894113,0.2453462884107373,0.5403740086764353,178.8998611,pigeonpeas
0.1928571428571428,0.4714285714285714,0.095,0.649601777457531,0.3956691196234636,0.5536599902956025,165.405354,pigeonpeas
0.1857142857142857,0.4214285714285714,0.0849999999999999,0.4913916926374058,0.3070818335589139,0.2582153797486853,109.1821183,pigeonpeas
0.1642857142857142,0.3571428571428571,0.055,0.3496646403821185,0.6466506361272712,0.2498681100518924,185.2039114,pigeonpeas
0.0285714285714285,0.4571428571428571,0.07,0.2991500765874653,0.3901537688067208,0.2907477700315174,149.063196,pigeonpeas
0.1428571428571428,0.4428571428571428,0.07,0.298967205906642,0.4233001556922857,0.3369444389752316,180.6465282,pigeonpeas
0.0499999999999999,0.4928571428571429,0.06,0.3915904873754262,0.5635222015414192,0.3363224830622973,96.74706956,pigeonpeas
0.1214285714285714,0.4214285714285714,0.065,0.8013011683620024,0.5132755787707037,0.4003882905437429,124.6028153,pigeonpeas
0.25,0.4714285714285714,0.06,0.6045136695010381,0.6077155872779292,0.5329692509608035,198.1403003,pigeonpeas
0.0785714285714285,0.4785714285714285,0.0849999999999999,0.5897213275298883,0.356550842623163,0.5191005269169646,172.40168,pigeonpeas
0.1428571428571428,0.3928571428571428,0.0849999999999999,0.5975599224863735,0.3340995201518991,0.5243612343341402,186.9226052,pigeonpeas
0.0714285714285714,0.4714285714285714,0.065,0.3075245343090461,0.6076458444821675,0.4115299710222901,173.1106982,pigeonpeas
0.2357142857142857,0.4,0.095,0.3219656144775414,0.4045667805753191,0.1652625594876622,122.4564203,pigeonpeas
0.0214285714285714,0.3142857142857143,0.065,0.5476435250815004,0.5885325305822,0.0292537149416491,32.67891866,mothbeans
0.1571428571428571,0.3857142857142857,0.09,0.5307497239475205,0.431859441213388,0.1348285587649234,36.5037914,mothbeans
0.2571428571428571,0.3785714285714285,0.1,0.5691440612806374,0.525651603888441,0.7611393564951061,36.92629678,mothbeans
0.0285714285714285,0.2714285714285714,0.065,0.5797412921404326,0.5463571982561368,0.8298014189615863,72.98016599,mothbeans
0.2071428571428571,0.35,0.055,0.5438949563269466,0.4711905361510174,0.722865623593643,32.05025323,mothbeans
0.2285714285714285,0.2714285714285714,0.0849999999999999,0.6649564379988522,0.4648614441032214,0.2746351766815005,71.6266696,mothbeans
0.0999999999999999,0.3571428571428571,0.0499999999999999,0.5311400536726557,0.4785077446172434,0.7068915797168207,73.44775287,mothbeans
0.0357142857142857,0.2142857142857143,0.075,0.5768710593855705,0.4585901544149514,0.9602120696535356,66.35634104,mothbeans
0.1785714285714285,0.3714285714285714,0.095,0.5402911042522865,0.5172636333790205,0.5396646097762703,36.94255012,mothbeans
0.0785714285714285,0.3428571428571428,0.095,0.5652337048820087,0.484283083215541,0.6048121598581817,61.32935611,mothbeans
0.2857142857142857,0.3142857142857143,0.06,0.6369182123344215,0.369026354305875,0.494923083376332,53.56783314,mothbeans
0.2714285714285714,0.3642857142857142,0.1,0.4853763746186624,0.3631070665967233,0.6805915727717431,67.43488235,mothbeans
0.1928571428571428,0.2714285714285714,0.09,0.6564969686432344,0.4968998480261667,0.368655786156061,44.94317432,mothbeans
0.1714285714285714,0.2357142857142857,0.0849999999999999,0.4491584325635984,0.5162928004848202,0.7305919839787169,34.96933295,mothbeans
0.1642857142857142,0.2857142857142857,0.0799999999999999,0.6496285753016927,0.4379336742748337,0.8523028687515346,74.44330654,mothbeans
0.2071428571428571,0.3714285714285714,0.075,0.4816111113724786,0.4254938731964961,0.3689265980305444,53.39249517,mothbeans
0.2214285714285714,0.2142857142857143,0.09,0.6162709256340267,0.3840798307624035,0.6535958870442129,68.04039813,mothbeans
0.0,0.3571428571428571,0.1,0.555217231139019,0.3430689921690649,0.1585327524074745,45.78172762,mothbeans
0.0499999999999999,0.2857142857142857,0.0849999999999999,0.4786444129783821,0.3566361078227155,0.9986192889976196,74.32635105,mothbeans
0.1214285714285714,0.3785714285714285,0.1,0.6399830472516433,0.3421434353634304,0.4588934813535947,32.76742894,mothbeans
0.0785714285714285,0.2785714285714286,0.06,0.5025781707587011,0.4821711898609596,0.7015895861366435,35.1051197,mothbeans
0.1571428571428571,0.3142857142857143,0.0849999999999999,0.5569404163067128,0.551818653794684,0.0320833621270485,72.66666443,mothbeans
0.0642857142857142,0.3285714285714285,0.07,0.5227820651904543,0.4090817452240897,0.3088730619617205,48.25207759,mothbeans
0.1999999999999999,0.3071428571428571,0.0499999999999999,0.4687421510216679,0.478237089907556,0.8940955750780502,40.89732789,mothbeans
0.1857142857142857,0.3214285714285714,0.07,0.5306265184271237,0.4364150361017092,0.3888583258352728,32.55919573,mothbeans
0.2571428571428571,0.3642857142857142,0.075,0.4759480124067177,0.413032179257512,0.6115270562145789,31.87416982,mothbeans
0.0571428571428571,0.3928571428571428,0.065,0.6424890046496327,0.3704995431597355,0.0472256418487073,53.1205277,mothbeans
0.1714285714285714,0.2285714285714286,0.0799999999999999,0.6240584689613635,0.5129125116078275,0.3597737663765283,62.74803826,mothbeans
0.1571428571428571,0.2714285714285714,0.095,0.4763151265158367,0.4545152027389088,0.1584494003402385,46.19374559,mothbeans
0.2571428571428571,0.2714285714285714,0.095,0.5242016149157079,0.3429036294108359,0.0008789580943262,41.53749535,mothbeans
0.1571428571428571,0.2785714285714286,0.095,0.4442971819677612,0.4907776586414596,0.3927779240538186,58.99536268,mothbeans
0.1214285714285714,0.2714285714285714,0.0849999999999999,0.6093504215473412,0.3691229667577569,0.3100285498255493,41.0550915,mothbeans
0.0571428571428571,0.2857142857142857,0.0499999999999999,0.5529444950430423,0.5450700839027547,0.1720923059424871,33.84110759,mothbeans
0.0499999999999999,0.3642857142857142,0.09,0.5025395831830578,0.3003982978540571,0.317318745296966,55.50429227,mothbeans
0.2571428571428571,0.3714285714285714,0.055,0.56781977087556,0.500259321222491,0.7446145304088767,57.02891698,mothbeans
0.0785714285714285,0.2857142857142857,0.07,0.5702883857546126,0.3511463033428735,0.0502740490602509,44.11622138,mothbeans
0.0428571428571428,0.2214285714285714,0.0849999999999999,0.4416214885341852,0.5311745865381605,0.8342920941223444,42.24783476,mothbeans
0.1214285714285714,0.3714285714285714,0.075,0.5647405209620934,0.3609603387068205,0.0449156564266274,66.1761456,mothbeans
0.0285714285714285,0.3,0.075,0.4922210788840438,0.5914086055565487,0.1070607432241868,72.19245835,mothbeans
0.0642857142857142,0.3142857142857143,0.055,0.6329775461651433,0.3162198490132433,0.6464333235801505,55.053805,mothbeans
0.1785714285714285,0.3285714285714285,0.095,0.4785840491055609,0.5530606889708933,0.9156504555576096,65.07981523,mothbeans
0.2571428571428571,0.2785714285714286,0.0799999999999999,0.4677101683098716,0.4324801116401742,0.1572859273601254,38.48678973,mothbeans
0.15,0.2357142857142857,0.075,0.5245193887388905,0.5752177691273224,0.3560523961387726,62.20279647,mothbeans
0.2642857142857143,0.3714285714285714,0.075,0.6391697586499081,0.3565245459698641,0.5986519560808135,70.79934452,mothbeans
0.2285714285714285,0.3071428571428571,0.065,0.5059252499021026,0.491627822880843,0.3870342571407208,64.16167699,mothbeans
0.2071428571428571,0.2785714285714286,0.075,0.6087735697593618,0.5751514669148696,0.7955032690459878,31.83192392,mothbeans
0.1785714285714285,0.3285714285714285,0.065,0.5438283886915087,0.4731854039448598,0.9260385287317664,50.28438729,mothbeans
0.0714285714285714,0.2785714285714286,0.095,0.6360691611359034,0.3355364783593294,0.7044201864600588,58.27600682,mothbeans
0.1642857142857142,0.2142857142857143,0.065,0.5068938466306302,0.3862089004364927,0.2969891068638276,36.99362831,mothbeans
0.0642857142857142,0.3928571428571428,0.09,0.664112613800326,0.5006277411556157,0.4309651907440137,64.25520357,mothbeans
0.0214285714285714,0.3785714285714285,0.0799999999999999,0.4744854153982081,0.3799233618525345,0.8795710376497234,55.60523179,mothbeans
0.1571428571428571,0.2642857142857143,0.0849999999999999,0.4796816005953636,0.4982087790653494,0.6815980922706075,48.46797044,mothbeans
0.0857142857142857,0.2428571428571428,0.0799999999999999,0.5786978869874483,0.5669536595003667,0.7276588301103184,70.4713043,mothbeans
0.2785714285714286,0.2214285714285714,0.0849999999999999,0.5887405006084723,0.5394668684927565,0.8657801095114244,34.03335472,mothbeans
0.2285714285714285,0.2571428571428572,0.055,0.5684538809247602,0.5498642542084462,0.6527704531935166,68.54877876,mothbeans
0.2142857142857142,0.2571428571428572,0.0499999999999999,0.4592962702104968,0.3489439091387746,0.370174056481571,52.0810886,mothbeans
0.1357142857142857,0.2214285714285714,0.0849999999999999,0.4769383834238042,0.5167243777641394,0.4136968156109561,57.04826619,mothbeans
0.0285714285714285,0.2928571428571428,0.0499999999999999,0.6366482169525904,0.5616394169256742,0.0,63.77192383,mothbeans
0.15,0.2428571428571428,0.075,0.523277386280766,0.4437771240340269,0.6038959254986742,60.74583498,mothbeans
0.25,0.3714285714285714,0.1,0.5242481867510557,0.3266771885320737,0.7520048607345333,71.1271039,mothbeans
0.1571428571428571,0.3571428571428571,0.095,0.5664973880844455,0.502174450400996,0.8018282853000003,64.53027638,mothbeans
0.25,0.3285714285714285,0.06,0.5731340562580302,0.4151015124542455,0.0084086571346636,40.85534718,mothbeans
0.1214285714285714,0.3642857142857142,0.06,0.5485613155193177,0.3634449638640881,0.3812914076029555,69.66289997,mothbeans
0.1999999999999999,0.3714285714285714,0.06,0.6212916786396427,0.5520566468769394,0.91927522465872,61.86633917,mothbeans
0.1571428571428571,0.2214285714285714,0.055,0.624270686710543,0.4259426921213776,0.7277185014643248,64.58559639,mothbeans
0.0785714285714285,0.2571428571428572,0.07,0.5174614672930071,0.321452817577009,0.2530235397800562,44.13827124,mothbeans
0.2714285714285714,0.2357142857142857,0.065,0.5017197705874811,0.5474492688417507,0.4337840123716436,35.73403813,mothbeans
0.1642857142857142,0.2285714285714286,0.095,0.5725326763651256,0.3495786238507138,0.6978093280184212,33.95825723,mothbeans
0.1785714285714285,0.2142857142857143,0.075,0.5760942352494138,0.3394110458626442,0.8426218078224392,71.90018566,mothbeans
0.2857142857142857,0.2857142857142857,0.075,0.5897075202843012,0.5067224150894918,0.5246607011546123,38.34303462,mothbeans
0.1642857142857142,0.3785714285714285,0.07,0.4403253276875297,0.5132062189489369,0.2704185102720727,59.18953429,mothbeans
0.0142857142857142,0.3642857142857142,0.09,0.5115566281859844,0.5311497481723759,0.6291019795994512,36.91852635,mothbeans
0.0214285714285714,0.3642857142857142,0.06,0.5559124158251476,0.4578380756133263,0.8093725457823555,52.13580529,mothbeans
0.1857142857142857,0.3285714285714285,0.1,0.5721468795187166,0.4475928420944839,0.6668009483499631,55.21606732,mothbeans
0.2785714285714286,0.2642857142857143,0.075,0.5889355197027044,0.5482197342446977,0.7077631455096967,40.82840673,mothbeans
0.1928571428571428,0.3857142857142857,0.075,0.5504677045116089,0.4473838552969472,0.1388646186611526,36.01203025,mothbeans
0.1714285714285714,0.2857142857142857,0.07,0.5174444344925831,0.4032320579932236,0.380638231560222,34.7426459,mothbeans
0.0499999999999999,0.25,0.06,0.6423769432332481,0.3110921165238287,0.781813661080571,53.78769958,mothbeans
0.1071428571428571,0.2857142857142857,0.09,0.4412806827401334,0.5503223959778879,0.5784207746742018,46.0203959,mothbeans
0.1857142857142857,0.3357142857142857,0.09,0.6072536573874685,0.4123218198907435,0.2219382713122824,52.92929636,mothbeans
0.1428571428571428,0.2857142857142857,0.055,0.605856080517089,0.4708153136758478,0.174401417071546,45.43669946,mothbeans
0.2428571428571428,0.35,0.095,0.6423636088739143,0.3184797250125864,0.2365740722470865,68.80141783,mothbeans
0.1357142857142857,0.3285714285714285,0.1,0.5159013813974603,0.3964110340409614,0.0032057077973857,43.87801983,mothbeans
0.2071428571428571,0.2571428571428572,0.0799999999999999,0.6504569334224539,0.5668333450060883,0.8343331328644645,64.56807592,mothbeans
0.1428571428571428,0.3214285714285714,0.0849999999999999,0.6361947663818673,0.3752619920665659,0.9178576362815178,38.31597852,mothbeans
0.0785714285714285,0.25,0.09,0.5964695632865796,0.5691468513631451,0.3576069636208084,50.1978269,mothbeans
0.1071428571428571,0.35,0.0499999999999999,0.6069003944266045,0.4989721137794811,0.7542691367427401,44.86052932,mothbeans
0.25,0.3571428571428571,0.0849999999999999,0.6330924253867497,0.4475876244091838,0.7978083100937685,55.51932414,mothbeans
0.0642857142857142,0.3857142857142857,0.1,0.618870897869377,0.5354981432807134,0.6522904960279152,35.37493212,mothbeans
0.2857142857142857,0.2857142857142857,0.065,0.620122674840442,0.4776638841088169,0.273163478865962,30.92014047,mothbeans
0.25,0.2357142857142857,0.07,0.4734949539932759,0.5707136491868757,0.87211885365879,32.71129281,mothbeans
0.0999999999999999,0.3785714285714285,0.06,0.6229922964012997,0.5332076762565603,0.1712115532303268,33.48919022,mothbeans
0.2857142857142857,0.3571428571428571,0.065,0.6185657496500396,0.3072023891763257,0.5615943521750721,47.95406479,mothbeans
0.1285714285714285,0.2214285714285714,0.09,0.4359442821778005,0.4608775765450403,0.5768477593294989,35.03404425,mothbeans
0.25,0.3357142857142857,0.0499999999999999,0.5702393582393169,0.5469832650816437,1.0,65.67591794,mothbeans
0.0285714285714285,0.3857142857142857,0.0849999999999999,0.5885757909979439,0.4053154004790094,0.8412189567722432,42.44054315,mothbeans
0.1571428571428571,0.3285714285714285,0.055,0.5492184205234122,0.5493333400308094,0.7985324492756836,70.10472076,mothbeans
0.2357142857142857,0.3,0.06,0.4603285117471719,0.3968240497384554,0.7957220021684157,63.9187654,mothbeans
0.0142857142857142,0.3285714285714285,0.06,0.4892750864802536,0.3698548843057959,0.3629290146212423,38.53254678,mothbeans
0.1142857142857142,0.3285714285714285,0.0799999999999999,0.6368458351995415,0.4166718846630431,0.00423871221648,32.81296548,mothbeans
0.1357142857142857,0.3571428571428571,0.075,0.5339373405665737,0.8579531758052611,0.5723725436972398,54.73367631,mungbean
0.0571428571428571,0.35,0.075,0.5597839358663479,0.7759186111878646,0.5488765495168924,38.7976407,mungbean
0.2571428571428571,0.3571428571428571,0.075,0.5219260848309895,0.8175624233204815,0.4869442603843199,55.296354,mungbean
0.0714285714285714,0.3642857142857142,0.055,0.555200940666712,0.7791007905220182,0.5168367463725723,36.35720652,mungbean
0.1571428571428571,0.3642857142857142,0.06,0.6041123572222309,0.8523833724557465,0.52657067434816,44.75215854,mungbean
0.0642857142857142,0.3714285714285714,0.095,0.6044982171966591,0.8802335114116137,0.5692342390397762,42.99498978,mungbean
0.2428571428571428,0.3857142857142857,0.09,0.5663285433017123,0.8047997126381519,0.533572530718265,56.48265193,mungbean
0.2214285714285714,0.3285714285714285,0.1,0.5368824130229565,0.8318823964389966,0.5741567057829324,53.01899249,mungbean
0.0,0.3142857142857143,0.065,0.5985093423573876,0.85948021455904,0.5420155071975297,41.82490236,mungbean
0.15,0.2428571428571428,0.075,0.5543446610230468,0.7916265521724284,0.5536302436496834,46.75690086,mungbean
0.1999999999999999,0.2142857142857143,0.0849999999999999,0.594112178255731,0.8454523687076897,0.5679033580742106,59.87232071,mungbean
0.1214285714285714,0.3357142857142857,0.06,0.5468566449388264,0.8421629234086937,0.444800053272966,44.64407105,mungbean
0.1714285714285714,0.2642857142857143,0.09,0.5566467476307262,0.7944245788431014,0.4546109249438916,44.01206619,mungbean
0.1999999999999999,0.2928571428571428,0.055,0.5791263839130079,0.824774728641927,0.4913326936477677,45.91011391,mungbean
0.15,0.2357142857142857,0.0799999999999999,0.6005688208135408,0.842168250515135,0.4872099992754097,37.54602719,mungbean
0.2428571428571428,0.3928571428571428,0.1,0.6013946041719542,0.8272031805081538,0.5114977211488645,40.77872823,mungbean
0.1357142857142857,0.3428571428571428,0.0849999999999999,0.5462966345585943,0.7721688310304526,0.5206774686491087,42.83053902,mungbean
0.2214285714285714,0.3785714285714285,0.0499999999999999,0.524668161107074,0.8248543286727059,0.5624616847537312,51.52617423,mungbean
0.1357142857142857,0.2142857142857143,0.095,0.52466927617745,0.8093979963533177,0.5254086955351307,49.11964582,mungbean
0.1714285714285714,0.3428571428571428,0.06,0.5775880206558224,0.8728099961070105,0.4535560456263239,57.65901369,mungbean
0.0928571428571428,0.3,0.075,0.5851429533012596,0.8594949275030229,0.472720038876411,43.1386631,mungbean
0.2214285714285714,0.3428571428571428,0.055,0.5714903555793446,0.8347587186024695,0.4583357743142455,48.54598575,mungbean
0.1999999999999999,0.2857142857142857,0.09,0.5975508082351249,0.7703883345341934,0.4641290440599417,56.76278363,mungbean
0.2214285714285714,0.2285714285714286,0.0799999999999999,0.5283693316231194,0.8416119061876516,0.4989874722636991,37.31236904,mungbean
